address,latitude,longitude,rating,distance,price,name,store_id
4326 Belanger Rue,45.57237806,-73.59370463,0.0,872,2,Sushi Bako,not available
4444A Belanger Rue,45.57237806,-73.59370463,0.0,875,1,Cornet Glacé,not available
7001 Pie-Ix Blvd,45.57237806,-73.59370463,0.0,887,2,Allô! Mon Coco,not available
7190 Michelet Rue,45.57237806,-73.59370463,0.0,925,2,St-Hubert Express,100171
7600 Viau Blvd,45.57237806,-73.59370463,0.0,317,0,Le Dejeuner Cosmopolitain,not available
7515 Pie-Ix Blvd,45.57237806,-73.59370463,0.0,420,0,Real Nightlife Productions,not available
4460 Jean-Talon Rue E,45.57237806,-73.59370463,0.0,515,0,Pho Khanh,not available
4460 Jean Talon Rue E,45.57237806,-73.59370463,0.0,515,0,Cabana Dacilor,not available
4134 Jean-Talon Rue E,45.57237806,-73.59370463,0.0,587,0,Pizza Go,not available
4664 Jarry Rue E,45.57237806,-73.59370463,0.0,589,0,Cafe Capo-Chino,not available
4696 Jarry Rue E,45.57237806,-73.59370463,0.0,590,0,Restaurant barbec tropical,not available
4688 Jarry Rue E,45.57237806,-73.59370463,0.0,597,0,Cafe Sino,not available
5884 Jean-Talon Rue E,45.58647648,-73.5703969,8.5,735,4,La Bella Italiana,not available
6400 Jean-Talon Rue E,45.58647648,-73.5703969,7.2,1017,1,Dejeuner Eggcetera,not available
6675 Jean-Talon Rue E,45.58647648,-73.5703969,7.2,900,2,Rôtisserie Scores,SC_14
7265 Langelier Blvd,45.58647648,-73.5703969,7.1,536,1,L'Oeuf Doré,not available
6420 Beaulieu Rue,45.58647648,-73.5703969,6.2,637,1,KFC,1112
7090 Langelier Blvd,45.58647648,-73.5703969,6.2,328,1,Starbucks,18198-174465
6045 Belanger Rue,45.58647648,-73.5703969,0.0,205,2,Bar Billard le Losange,not available
5830 Belanger Rue,45.58647648,-73.5703969,0.0,499,2,Corona Café,not available
6460 Beaubien Rue E,45.58647648,-73.5703969,0.0,537,2,Oishii Sushi,not available
5957 Jean-Talon Rue E,45.58647648,-73.5703969,0.0,709,0,Vincent S Variete Limitee,not available
6550 Beaubien Rue E,45.58647648,-73.5703969,0.0,766,2,Pub St-François,not available
6600 Beaubien Rue E,45.58647648,-73.5703969,0.0,810,1,Pizza 4 Frères,not available
5761 Jean Talon Rue E,45.58647648,-73.5703969,0.0,840,0,Restaurant Espadon,not available
6669 Jean-Talon Rue E,45.58647648,-73.5703969,0.0,885,1,Pizza Pizza,336
6683 Jean-Talon Rue E,45.58647648,-73.5703969,0.0,939,2,Bacaro Pizzeria,not available
6183 Belanger Rue,45.58647648,-73.5703969,0.0,79,0,Pizza Oasis,not available
5961 Belanger Rue,45.58647648,-73.5703969,0.0,301,0,Boulangerie Pâtisserie et Charcuterie Firenze Inc,not available
6835 Lacordaire Blvd,45.58647648,-73.5703969,0.0,467,0,Hlow by Foufa,not available
5840 Belanger Rue,45.58647648,-73.5703969,0.0,498,0,Restaurant Leso,not available
7065 Langelier Blvd,45.58647648,-73.5703969,0.0,498,0,Pizza Hut,not available
5823 Brossard Rue,45.58647648,-73.5703969,0.0,607,0,Malchow Chinese Restaurant,not available
6294 Jean Talon Rue E,45.58647648,-73.5703969,0.0,629,0,Café Mon Petit Village,not available
7373 Langelier Blvd,45.58647648,-73.5703969,0.0,644,0,Restaurant Yenta,not available
6459 Beaubien Rue E,45.58647648,-73.5703969,0.0,665,0,Charcuterie & Fromagerie Siena Canada Inc,not available
6400 Jean Talon Rue E,45.58647648,-73.5703969,0.0,669,0,Restaurant Basha,not available
6350 Jean-Talon Rue E,45.58647648,-73.5703969,0.0,670,0,Cafe,not available
6370 Beaubien Rue E,45.58647648,-73.5703969,0.0,675,0,Kafé Latté,not available
5070 Levesque Blvd E,45.60835821,-73.63850623,7.1,593,2,Restaurant le Vieux Four de Laval,not available
5601 Leger Blvd,45.60835821,-73.63850623,6.4,801,1,KFC,1245
4972 Leger Blvd,45.60835821,-73.63850623,0.0,418,2,Restaurant Mamina,not available
5195 Henri-Bourassa Blvd E,45.60835821,-73.63850623,0.0,862,1,Queues de Castor,not available
4500 Henri-Bourassa Blvd E,45.60835821,-73.63850623,0.0,1119,3,Restaurant Max Rupp,not available
5115 Levesque Blvd E,45.60835821,-73.63850623,0.0,637,0,Restaurant Bar Citta,not available
5237 Levesque Blvd E,45.60835821,-73.63850623,0.0,747,0,Démen-Ciel Resto-Boutique,not available
5271 Levesque Blvd E,45.60835821,-73.63850623,0.0,784,0,Restaurant la Bi-Coq Au Soleil,not available
5047 Henri-Bourassa Blvd E,45.60835821,-73.63850623,0.0,812,0,Restaurant Nouveau Kum Mon Inc,not available
5608 Leger Blvd,45.60835821,-73.63850623,0.0,871,0,Rolando Resto Bar Sportif,not available
5158 Henri-Bourassa Blvd E,45.60835821,-73.63850623,0.0,941,0,Restaurant Trouvaille Creole,not available
11442 Lamoureux Ave,45.60835821,-73.63850623,0.0,953,0,Faivre Italian Restaurant,not available
7669 Centrale Rue,45.42947144,-73.59309916,7.4,408,1,Restaurant Dani's Pizzeria,not available
7 8e Ave,45.42947144,-73.59309916,0.0,182,2,Ristorante Riventino,not available
7685 Centrale Rue,45.42947144,-73.59309916,0.0,414,1,Eviza Cafe,not available
1 8e Ave,45.42947144,-73.59309916,0.0,169,0,Cafetiere,not available
7695 Centrale Rue,45.42947144,-73.59309916,0.0,421,0,Almondo Pizzeria,not available
7624 Centrale Rue,45.42947144,-73.59309916,0.0,426,0,Restaurant Central 75,not available
7610 Centrale Rue,45.42947144,-73.59309916,0.0,437,0,Centrale Pizzeria,not available
7546 Centrale Rue,45.42947144,-73.59309916,0.0,545,0,Le Bronx Grill,not available
189 8e Ave,45.42947144,-73.59309916,0.0,571,0,Pott's Pastries,not available
5185 Rue de Charleroi,45.59953472,-73.62360254,7.5,121,2,Da Bologna,not available
H1G MONTRéAL,45.59953472,-73.62360254,7.3,608,2,Buona Sera,not available
9375 Lacordaire Blvd,45.59953472,-73.62360254,6.7,963,1,McDonald's,40522
4960 Rue de Charleroi,45.59953472,-73.62360254,0.0,415,1,Double Pizza,not available
4880 rue de Charleroi,45.59953472,-73.62360254,0.0,539,2,Trattoria Del Sud,not available
10848 Moisan Ave,45.59953472,-73.62360254,0.0,624,1,Café Brossard,not available
5195 Henri-Bourassa Blvd E,45.59953472,-73.62360254,0.0,662,1,Queues de Castor,not available
4741 rue de Charleroi,45.59953472,-73.62360254,0.0,698,2,Bar Lindberg,not available
11245 Lacordaire Blvd,45.59953472,-73.62360254,0.0,762,2,Harvey's,2675
9374 Lacordaire Blvd,45.59953472,-73.62360254,0.0,946,1,Restaurant la Belle Province,not available
5185 Rue de Charleroi -Nord,45.59953472,-73.62360254,0.0,126,0,Pizzeria Da Bologna,not available
4979 rue de Charleroi,45.59953472,-73.62360254,0.0,401,0,Café et Pâtisserie Guloglu Baklava,not available
5700 Industriel Blvd,45.59953472,-73.62360254,0.0,471,0,Brasserie Bourget 2000,not available
5158 Henri-Bourassa Blvd E,45.59953472,-73.62360254,0.0,592,0,Phat Grill Resto-Bar,not available
11442 Lamoureux Ave,45.59953472,-73.62360254,0.0,595,0,Faivre Italian Restaurant,not available
5337 Henri-Bourassa Blvd E,45.59953472,-73.62360254,0.0,654,0,Restaurant Buona Sera Pizza Restrnt,not available
9468 Lacordaire Blvd,45.59953472,-73.62360254,0.0,685,0,Ojo Sushi,not available
4741 Rue de Charleroi -Nord,45.59953472,-73.62360254,0.0,704,0,Brasserie Charleroi,not available
10701 Bellevois Ave,45.59953472,-73.62360254,0.0,712,0,Resto la Spirale,not available
5047 Henri-Bourassa Blvd E,45.59953472,-73.62360254,0.0,713,0,Restaurant Nouveau Kum Mon Inc,not available
4668 Rue de Charleroi,45.59953472,-73.62360254,0.0,805,0,Restaurant Granada,not available
5626 Henri-Bourassa Blvd E,45.59953472,-73.62360254,0.0,812,0,Belle Province,not available
5695 des Grandes Prairies Blvd,45.59953472,-73.62360254,0.0,820,0,Delicouki,not available
4711 d'Amiens Rue,45.59953472,-73.62360254,0.0,832,0,Via Pizza,not available
5505 des Grandes-Prairies Blvd,45.59953472,-73.62360254,0.0,878,0,Mpm Wharehousing & Dist,not available
5815 Henri-Bourassa Blvd E,45.59953472,-73.62360254,0.0,930,0,Harvey's,not available
6000 Henri-Bourassa Blvd E,45.59953472,-73.62360254,0.0,985,0,Pizza 7 Etoiles,not available
10400 Pie-Ix Blvd,45.58771381,-73.63171823,6.3,185,1,Pizza Hut,R29606
10333 Pie-Ix Blvd,45.58771381,-73.63171823,6.3,138,1,McDonald's,5464
10433 Pie-Ix Blvd,45.58771381,-73.63171823,6.2,87,1,Tim Hortons,not available
10495 Pie-Ix Blvd,45.58771381,-73.63171823,6.1,157,2,Rôtisserie St-Hubert,100088
10490 Pie I X Blvd,45.58771381,-73.63171823,0.0,181,1,Restaurant le Petit Quebec,not available
10 550 Blvd Pie Ix,45.58771381,-73.63171823,0.0,227,3,Benny&Co,BC_24
3943 Fleury Rue E,45.58771381,-73.63171823,0.0,362,2,Resto Quatro,not available
4741 rue de Charleroi,45.58771381,-73.63171823,0.0,990,2,Bar Lindberg,not available
4132 Forest Rue,45.58771381,-73.63171823,0.0,74,0,Super Prix,not available
10567 Pie I X Blvd,45.58771381,-73.63171823,0.0,154,0,Bob Delicatessen Restaurant,not available
10567 Pie Ix Blvd,45.58771381,-73.63171823,0.0,161,0,Deli-Forest Restaurant,not available
10550 Pie Ix Blvd,45.58771381,-73.63171823,0.0,226,0,Benny&Co,not available
10669 Pie-Ix Blvd,45.58771381,-73.63171823,0.0,227,0,Bar Pot de Chance,not available
10181 Pie Ix Blvd N,45.58771381,-73.63171823,0.0,253,0,Cabaret Chez Mado,not available
10650 Pie-Ix Blvd,45.58771381,-73.63171823,0.0,306,0,Chez Corneli Pizza & Spaghetti,not available
10660 Pie-Ix Blvd,45.58771381,-73.63171823,0.0,337,0,Phò Hòa Long,not available
10795 Pie-Ix Blvd,45.58771381,-73.63171823,0.0,485,0,Goûter Caraïbes,not available
10025 Ave de London,45.58771381,-73.63171823,0.0,626,0,Cafe Espresso Lino,not available
4711 d'Amiens Rue,45.58771381,-73.63171823,0.0,627,0,Via Pizza,not available
3705 Fleury Rue E,45.58771381,-73.63171823,0.0,665,0,Vida Sushi,not available
3656 Fleury Rue E,45.58771381,-73.63171823,0.0,742,0,Cicek Pâtisserie,not available
10701 Bellevois Ave,45.58771381,-73.63171823,0.0,745,0,Restaurant Oa Latina Inc,not available
3640 Sabrevois Rue,45.58771381,-73.63171823,0.0,820,0,Café Moka d'Oro Inc,not available
3650 Monselet Rue,45.58771381,-73.63171823,0.0,850,0,Ouyoun Baghdad Resto,not available
4668 Rue de Charleroi,45.58771381,-73.63171823,0.0,910,0,Restaurant Granada,not available
10914 Saint Vital Blvd,45.58771381,-73.63171823,0.0,976,0,Patisserie Lien Phat,not available
4707 rue de Charleroi,45.58771381,-73.63171823,0.0,992,0,Pho Nho,not available
4741 Rue de Charleroi -Nord,45.58771381,-73.63171823,0.0,998,0,Brasserie Charleroi,not available
10400 Pie-Ix Blvd,45.58319782,-73.62978704,6.3,507,1,Pizza Hut,R29606
10333 Pie-Ix Blvd,45.58319782,-73.62978704,6.3,402,1,McDonald's,5464
10433 Pie-Ix Blvd,45.58319782,-73.62978704,6.2,536,1,Tim Hortons,not available
10495 Pie-Ix Blvd,45.58319782,-73.62978704,6.1,611,2,Rôtisserie St-Hubert,100088
3943 Fleury Rue E,45.58319782,-73.62978704,0.0,457,2,Resto Quatro,not available
9220 Pie Ix Blvd,45.58319782,-73.62978704,0.0,551,1,Les Aliments Roma,not available
10490 Pie I X Blvd,45.58319782,-73.62978704,0.0,571,1,Restaurant le Petit Quebec,not available
10 550 Blvd Pie Ix,45.58319782,-73.62978704,0.0,655,3,Benny&Co,BC_24
3456 Fleury Rue E,45.58319782,-73.62978704,0.0,845,2,Restaurant Petit Sud,not available
9700 Saint-Michel Blvd,45.58319782,-73.62978704,0.0,981,2,Osteria Pranzo,not available
10025 Ave de London,45.58319782,-73.62978704,0.0,221,0,Cafe Espresso Lino,not available
10181 Pie Ix Blvd N,45.58319782,-73.62978704,0.0,274,0,Cabaret Chez Mado,not available
3640 Sabrevois Rue,45.58319782,-73.62978704,0.0,571,0,Café Moka d'Oro Inc,not available
9222 Pie Ix Blvd,45.58319782,-73.62978704,0.0,586,0,Chez Tommy Resto Bar,not available
4132 Forest Rue,45.58319782,-73.62978704,0.0,592,0,Super Prix,not available
10567 Pie I X Blvd,45.58319782,-73.62978704,0.0,614,0,Bob Delicatessen Restaurant,not available
10567 Pie Ix Blvd,45.58319782,-73.62978704,0.0,617,0,Deli-Forest Restaurant,not available
3705 Fleury Rue E,45.58319782,-73.62978704,0.0,642,0,Vida Sushi,not available
10550 Pie Ix Blvd,45.58319782,-73.62978704,0.0,642,0,Benny&Co,not available
10669 Pie-Ix Blvd,45.58319782,-73.62978704,0.0,652,0,Bar Pot de Chance,not available
3656 Fleury Rue E,45.58319782,-73.62978704,0.0,680,0,Cicek Pâtisserie,not available
9186 25e Ave,45.58319782,-73.62978704,0.0,713,0,Que Taco Con Queso,not available
9143 Pie I X Blvd,45.58319782,-73.62978704,0.0,728,0,Restaurant Nouveau Felix,not available
10650 Pie-Ix Blvd,45.58319782,-73.62978704,0.0,748,0,Chez Corneli Pizza & Spaghetti,not available
10660 Pie-Ix Blvd,45.58319782,-73.62978704,0.0,782,0,Phò Hòa Long,not available
9075 Pie-Ix Blvd,45.58319782,-73.62978704,0.0,852,0,Resto Bar Pie Ix,not available
3451 Fleury Rue E,45.58319782,-73.62978704,0.0,902,0,B Burger,not available
10795 Pie-Ix Blvd,45.58319782,-73.62978704,0.0,966,0,Goûter Caraïbes,not available
9482 Saint-Michel Blvd,45.58319782,-73.62978704,0.0,994,0,GrillnGo,not available
1431 Saint-Laurent Blvd,45.51401223,-73.56598668,9.4,431,2,Cadet,not available
1595 Saint-Laurent Blvd,45.51401223,-73.56598668,9.3,341,3,Bouillon Bilk,not available
3927 Saint-Denis Rue,45.51401223,-73.56598668,9.1,955,3,L'Express,not available
19 Prince-Arthur Rue O,45.51401223,-73.56598668,9.0,536,1,Café Nocturne,not available
1106B Saint Laurent Blvd,45.51401223,-73.56598668,9.0,712,3,Bar le Mal Nécessaire,not available
300 Ontario Rue E,45.51401223,-73.56598668,8.9,82,3,La Distillerie,not available
3901A Saint-Laurent Blvd,45.51401223,-73.56598668,8.7,947,2,Schwartz's Montreal Hebrew Delicatessen (Schwartz's Charcuterie Hébraïque de Montréal),not available
3609 Saint-Denis Rue,45.51401223,-73.56598668,8.6,517,4,La Fabrique Bistrot,not available
1250 Rue de Bleury,45.51401223,-73.56598668,8.6,854,2,Nyks Bistro Pub,not available
301 Emery Rue,45.51401223,-73.56598668,8.6,158,1,Café Saint-Henri Quartier Latin,not available
1096 Saint-Laurent Blvd,45.51401223,-73.56598668,8.6,715,1,La Capital Tacos,not available
2021 Saint-Denis Rue,45.51401223,-73.56598668,8.6,247,3,Le 4e Mur,not available
1579 Saint-Denis Rue,45.51401223,-73.56598668,8.6,289,1,Vua Sandwichs,not available
8 Sherbrooke Rue E,45.51401223,-73.56598668,8.5,324,1,Cafe Origine,not available
1310 Blvd de Maisonneuve Est,45.51401223,-73.56598668,8.5,985,1,Bistro le Passe Compose,not available
1112 Blvd de Maisonneuve Est,45.51401223,-73.56598668,8.5,766,3,O'Thym,not available
73 Prince Arthur Rue E,45.51401223,-73.56598668,8.5,474,1,Arepera,not available
3412 Ave du Parc,45.51401223,-73.56598668,8.4,768,1,Moleskine,not available
156 Roy Rue E,45.51401223,-73.56598668,8.4,752,2,Else's,not available
1749 Saint-Denis Rue,45.51401223,-73.56598668,8.4,221,2,Le Saint Bock,not available
1668 Saint-Denis Rue,45.51401223,-73.56598668,8.3,226,2,Pizzeria Dei Compari,not available
1006 Saint-Laurent Blvd,45.51401223,-73.56598668,8.3,851,2,Nouilles de Lan Zhou,not available
3600 Saint-Laurent Blvd,45.51401223,-73.56598668,8.2,524,2,Juliette et Chocolat,not available
51 Sherbrooke Rue O,45.51401223,-73.56598668,8.2,394,1,Café OSMO,not available
245 Sherbrooke Rue O,45.51401223,-73.56598668,8.2,624,1,Benelux,not available
150 St Catherine Rue W,45.51401223,-73.56598668,8.2,708,2,La Cage,LC_08
1567 Saint-Denis Rue,45.51401223,-73.56598668,8.2,296,3,Saint-Houblon,not available
3515 Saint-Laurent Blvd,45.51401223,-73.56598668,8.2,420,2,McKibbin's Irish Pub,not available
1579 Saint-Laurent Blvd,45.51401223,-73.56598668,8.1,359,0,Bar Pamplemousse,not available
2049 Saint-Denis Rue,45.51401223,-73.56598668,7.9,258,2,Brasserie Artisanale l'Amère a Boire Inc,not available
1615 Saint-Denis Rue,45.51401223,-73.56598668,7.9,272,2,Juliette et Chocolat,not available
1018 Saint-Urbain Rue,45.51401223,-73.56598668,7.9,916,2,Noodle Factory,not available
3845 Saint-Denis Rue,45.51401223,-73.56598668,7.9,852,0,Restaurant Au Pres de MA Blonde,not available
1649 Saint-Denis Rue,45.51401223,-73.56598668,7.9,242,2,Pub l'Ile Noire,not available
1710 Saint-Denis Rue,45.51401223,-73.56598668,7.8,208,2,Frite Alors,not available
4328 Saint-Laurent Blvd,45.51689731,-73.58910799,9.2,456,3,Darling,not available
322 Ave du Mont-Royal Est,45.51689731,-73.58910799,9.2,825,2,Au Kouign-Amann,not available
9 Fairmount Ave E,45.51689731,-73.58910799,9.2,908,2,Larry's,not available
77 Rachel Rue O,45.51689731,-73.58910799,9.1,506,2,Noren のれん,not available
4627 Saint-Denis Rue,45.51689731,-73.58910799,9.1,946,1,Café Myriade - le Plateau,not available
4690 Saint-Denis Rue,45.51689731,-73.58910799,9.0,952,2,Ouzeri,not available
4631 Saint-Laurent Blvd,45.51689731,-73.58910799,9.0,467,2,Aux Vivres,not available
151 Rachel Rue E,45.51689731,-73.58910799,9.0,730,2,Café Névé,not available
3990 Saint-Urbain Rue,45.51689731,-73.58910799,8.9,676,2,Café Santropol,not available
173 Duluth Ave E,45.51689731,-73.58910799,8.9,896,1,Chez Jose,not available
4105 Saint-Laurent Blvd,45.51689731,-73.58910799,8.9,683,2,Le Majestique,not available
4185 Drolet Rue,45.51689731,-73.58910799,8.9,946,2,Yokato Yokabai,not available
4021 Saint-Laurent Blvd,45.51689731,-73.58910799,8.9,759,1,Dispatch Coffee,not available
4177 Saint-Laurent Blvd,45.51689731,-73.58910799,8.8,592,2,Patati Patata Friterie de Luxe,not available
4524 Saint-Laurent Blvd,45.51689731,-73.58910799,8.8,421,2,Hof Kelsten,not available
3855 Saint-Laurent Blvd,45.51689731,-73.58910799,8.8,964,0,La Vieille Europe,not available
252 Rachel Rue E,45.51689731,-73.58910799,8.8,834,1,Café Replika,not available
3901A Saint-Laurent Blvd,45.51689731,-73.58910799,8.7,888,2,Schwartz's Montreal Hebrew Delicatessen (Schwartz's Charcuterie Hébraïque de Montréal),not available
123 Ave du Mont-Royal O,45.51689731,-73.58910799,8.6,221,1,Paquebot Mont-Royal,not available
4653 Saint-Laurent Blvd,45.51689731,-73.58910799,8.6,487,1,Robin des Bois,not available
5200 Hutchison Rue,45.51689731,-73.58910799,8.6,783,1,La Croissanterie Figaro,not available
5240 Ave du Parc,45.51689731,-73.58910799,8.6,848,0,Théâtre Fairmount,not available
9 Duluth Ave E,45.51689731,-73.58910799,8.5,770,1,Réservoir,not available
351 Ave du Mont-Royal E,45.51689731,-73.58910799,8.4,854,1,Le Toledo,not available
5207 Saint-Laurent Blvd,45.51689731,-73.58910799,8.3,908,0,Tsukuyomi Ramen,not available
5150 St-Laurent Blvd,45.51689731,-73.58910799,8.3,812,1,Cinéma Moderne,not available
354 Ave du Mont-Royal Est,45.51689731,-73.58910799,8.2,862,2,Bily Kun,not available
20 Duluth Ave E,45.51689731,-73.58910799,8.1,781,2,Bar Suzanne,not available
93 Ave du Mont-Royal Ouest,45.51689731,-73.58910799,8.1,267,2,Beautys Luncheonette,not available
34 Fairmount Ave O,45.51689731,-73.58910799,8.1,845,1,Wilensky's Light Lunch,not available
4806 Ave du Parc,45.51689731,-73.58910799,8.1,323,2,Philinos Restaurant Bar,not available
4581 Ave du Parc,45.51689731,-73.58910799,8.1,144,2,Lola Rosa,not available
115 Laurier Ave O,45.51689731,-73.58910799,8.1,653,2,Bar Henrietta,not available
213 Rachel Rue E,45.51689731,-73.58910799,8.1,793,2,A Bar,not available
142 Fairmount Ave O,45.51689731,-73.58910799,8.0,795,2,La Khaima,not available
4662 Notre-Dame Rue O,45.47205128,-73.58271629,9.2,466,3,Tuck Shop,not available
5001 Notre Dame Rue O,45.47205128,-73.58271629,8.9,667,3,Le Bar Loic,not available
3721 Notre-Dame Rue O,45.47205128,-73.58271629,8.9,803,2,Satay Brothers,not available
3618 Notre-Dame Rue O,45.47205128,-73.58271629,8.5,852,2,Sumac,not available
3502 Notre-Dame Rue O,45.47205128,-73.58271629,8.5,971,2,Eko Sushi,not available
5090 Notre-Dame Rue O,45.47205128,-73.58271629,8.4,752,1,Elena,not available
5080 Saint-Ambroise Rue,45.47205128,-73.58271629,8.4,778,2,Terrasse St-Ambroise,not available
4621 Notre-Dame Rue O,45.47205128,-73.58271629,8.3,458,0,Arthurs Nosh Bar,not available
2233 Pitt Rue,45.47205128,-73.58271629,8.3,296,2,Messorem Bracitorium,not available
not available,45.47205128,-73.58271629,8.2,974,1,Pizza Mia,not available
4685 Notre-Dame Rue O,45.47205128,-73.58271629,8.0,487,1,Bar de Courcelles,not available
4615 Notre-Dame Rue O,45.47205128,-73.58271629,8.0,444,1,Rustique,not available
4629 Notre-Dame Rue O,45.47205128,-73.58271629,7.8,453,1,Adamo,not available
3714 Notre-Dame Rue O,45.47205128,-73.58271629,7.5,802,1,L'Oeufrier,not available
